"Study","Effect","yi","vi","PCMeasure","Substance","Timeframe","SUMeasure","Age","Gender","Europe","AAO","AfricaME","LatinAmerica","Longitudinal","pubyear","Number","PC_outcome","Including_peer_use","Including_other_peer_connectedness","AddHealth"
"Copeland_2018",3,-0.431,0.0159085243296345,"Sociometric Isolation","Alcohol Use","Recent Use","Any Use",13.5886781413574,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",4,0.198,0.697885724779212,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",12.9397678882815,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",5,-0.686,0.0350547536367844,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",12.165212236112,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",6,-0.405,0.0139127699800167,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",13.0265650562942,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",7,0.267,0.00960954958934402,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",14.8880520802923,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",8,-0.19,0.0028057819916788,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",13.7960047174711,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Copeland_2018",9,-0.516,0.047173713805332,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",15.8314624626655,NA,0,0,0,0,"0",22,6,0,"no","yes",0
"Coronges_2011",1,0.0198026272961797,0.00470972702806613,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",14.1550408785697,57,0,0,0,0,"1",15,14,0,"yes","no",0
"Coronges_2011",2,0.165514438477573,0.00581729388106866,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13.0500447347295,57,0,0,0,0,"1",15,14,0,"yes","no",0
"Desousa_2008",1,0.182321556793955,0.000223427483733157,"Time Spent with Friends","Binge Drinking or Drunkenness","Recent Use","Frequency of Use",14,NA,1,0,0,0,"0",12,14,0,"no","yes",0
"Desousa_2008",2,0.357674444271816,0.000318500372232334,"Time Spent with Friends","Binge Drinking or Drunkenness","Recent Use","Frequency of Use",14,NA,1,0,0,0,"0",12,14,0,"no","yes",0
"Desousa_2008",3,0.173953307123438,NA,"Support from Friends","Binge Drinking or Drunkenness","Recent Use","Frequency of Use",14,NA,1,0,0,0,"0",12,14,0,"no","yes",0
"Deutsch_2017",31,0.0861776962410524,0.0095457013541366,"aaSociometric Friendship","Alcohol Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"Deutsch_2017",32,0.0582689081239758,0.00951996413321956,"aaSociometric Friendship","Nicotine Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"Deutsch_2017",33,0.0198026272961797,0.00203720295512761,"aaSociometric Friendship","Marijuana Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"Deutsch_2017",34,0.00995033085316809,0.00990090840875089,"Time Spent with Friends","Alcohol Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"Deutsch_2017",35,0.506817602368452,0.095193070180863,"Time Spent with Friends","Nicotine Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"Deutsch_2017",36,0.0953101798043249,0.0684090718004221,"Time Spent with Friends","Marijuana Use","Lifetime Use","Any Use",15.71,50,0,0,0,0,"1",21,7,0,"yes","yes",1
"DeutschSteinley_2017",9,-0.0304592074847086,0.00083009270080448,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",14.5393638974056,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",10,-0.0304592074847086,0.000342728645520618,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",14.5266133164987,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",11,0.00995033085316809,0.000781176867657794,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",13.608513426967,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",12,0.0861776962410524,0.0052865866258657,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",13.600507138297,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",13,0.0861776962410524,0.000936474208286764,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",14.3055236199871,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",14,0.139761942375159,0.00307292823410124,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",16.1087109940127,NA,0,0,0,0,"1",21,9,0,"yes","yes",1
"DeutschSteinley_2017",16,-0.0725706928348354,0.00769073244853218,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",15.1924660969526,NA,0,0,0,0,"1",21,9,1,"yes","yes",1
"DeutschSteinley_2017",17,0.104360015324243,0.0185628450240423,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",16.1665729656816,NA,0,0,0,0,"1",21,9,1,"yes","yes",1
"DeutschSteinley_2017",18,-0.0304592074847086,0.00655430022574972,"aaSociometric Friendship","Alcohol Use","Recent Use","Frequency of Use",13.79265757557,NA,0,0,0,0,"1",21,9,1,"yes","yes",1
"Donath_2012",1,0.0667236320429081,NA,"Time Spent with Friends","Binge Drinking or Drunkenness","aNo Frequency Specified","Frequency of Use",15.3,51.3,1,0,0,0,"0",16,28,0,"no","no",0
"Donath_2012",2,0.144965770250186,NA,"Self-Rated Popularity","Binge Drinking or Drunkenness","aNo Frequency Specified","Frequency of Use",15.3,51.3,1,0,0,0,"0",16,28,0,"no","no",0
"Ennett_2006",1,-0.653926467406664,0.0816711284187472,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",2,-0.301105092783922,0.142409719953102,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",3,-0.59783700075562,0.44890564353501,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",4,-0.478035800943,0.151459315677579,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",5,0.512823626428664,2.58784875345925,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",6,-0.713349887877465,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",7,-0.457424847038875,0.0174661749029345,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",8,-0.262364264467491,0.0136403683068492,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",9,-0.246860077931526,1.57198274313452,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",10,-0.307484699747961,0.310790459920256,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",11,-1.3787660946991,0.99608729380944,"Sociometric Isolation","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",12,-0.104360015324243,0.0111425742625932,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",13,0.0769610411361284,0.00872392654802042,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",14,0.104360015324243,0.00708019349472603,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",15,0.506817602368452,0.0365329411492255,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",16,0.00995033085316809,NA,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",17,0.00995033085316809,0.000725561872800041,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",18,0.048790164169432,0.000396501091820958,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",19,-0.0943106794712413,0.00583273114839175,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",20,0.00995033085316809,0.000109447275507631,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",21,0.0676586484738149,0.457769271330325,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",22,-0.0202027073175195,0.000350925934417285,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",23,0.00995033085316809,NA,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",24,0,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",11,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",25,-0.371063681390832,0.0160226780629629,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",26,-0.083381608939051,0.0631015597654702,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",27,-0.287682072451781,0.0352676173193913,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",28,-0.63487827243597,6.61043734841137,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",29,-1.23787435600162,0.11211414103255,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",30,-1.42711635564015,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",31,-0.314810739840034,0.00830558867380307,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",32,-0.173953307123438,0.00260403184927047,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",33,-0.231111720963387,0.00896303457093177,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",34,-0.300104592450338,0.134472296128224,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",35,-0.343589704390077,0.765664213810911,"Sociometric Isolation","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",36,0.0408219945202552,0.0154366672675613,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",37,0.0295588022415444,0.000252532740530074,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",38,0.0953101798043249,0.00202751095529537,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",39,0.300104592450338,0.00732992737157802,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",40,0.00995033085316809,0.00283060681101583,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",41,0.0198026272961797,NA,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",42,0.0392207131532813,0.000127232804199629,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",43,-0.0202027073175195,0.000167590913298064,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",44,0.0392207131532813,0.0511521079735357,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",45,0.0582689081239758,0.00363833492929762,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",46,-0.0100503358535015,NA,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",47,0.00995033085316809,0.00118446355234729,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",48,0.00995033085316809,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",13,50.5,0,0,0,0,"0",10,3,0,"no","no",0
"Ennett_2006",49,-0.083381608939051,0.412925145187864,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",50,0.131028262406404,0.0241070853552631,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",51,0.00995033085316809,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",52,-1.96611285637283,0.322345729632286,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",53,-1.07880966137193,0.15229467249665,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",54,-2.12026353620009,0.411953256224552,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",55,-0.173953307123438,0.00391017084658906,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",56,-0.0953101798043249,0.000802695890330834,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",57,-0.22314355131421,0.00649885733652676,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",58,-0.322083499169113,0.0277343275745715,"Sociometric Isolation","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",59,0.673344553263766,0.327432054823308,"Sociometric Isolation","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",60,0.186329578191493,0.0296296785706154,"Sociometric Isolation","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",61,-0.0202027073175195,0.00237215398743575,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",62,0.0861776962410524,0.00136112781346255,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",63,0.0861776962410524,0.0390622210947735,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",64,0,NA,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",65,0.0198026272961797,NA,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",66,0.0198026272961797,NA,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",67,0.0392207131532813,0.00369584610047897,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",68,0.0582689081239758,0.000263920169840442,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",69,0.0582689081239758,0.000972371950237008,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",70,0.00995033085316809,0.000228671582588081,"aaSociometric Friendship","Nicotine Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",71,0.0198026272961797,NA,"aaSociometric Friendship","Alcohol Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Ennett_2006",72,0.0295588022415444,0.000103456794287857,"aaSociometric Friendship","Marijuana Use","Recent Use","Any Use",15,50.5,0,0,0,0,"1",10,3,0,"no","no",0
"Fagan_2015",1,0.3,0.01,"Support from Friends","Nicotine Use","Recent Use","Any Use",12,50,0,0,0,0,"1",19,14,0,"yes","no",0
"Fagan_2015",2,0.16,0.01,"Support from Friends","Alcohol Use","Recent Use","Any Use",12,50,0,0,0,0,"1",19,14,0,"yes","no",0
"Fagan_2015",3,0.38,0.0121,"Support from Friends","Marijuana Use","Recent Use","Any Use",12,50,0,0,0,0,"1",19,14,0,"yes","no",0
"Forza_2012",1,-0.405465108108164,0.0312664653997164,"Self-Rated Popularity","Nicotine Use","Lifetime Use","Any Use",11.2514787632972,53,1,0,0,0,"0",16,2,0,"no","no",0
